Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-3882.207	-4142.933	260.7265	0.6971846	0.485776	0.297214	0.144087	0.0729236	1.504136	2.670474
6	-3883.876	-4144.435	260.5584	0.7576721	0.460061	0.256073	0.191565	0.0923003	1.542774	2.710726
12	-3870.676	-4131.949	261.2733	0.7067258	0.504143	0.179485	0.215228	0.101144	1.667981	2.217121
18	-3887.301	-4148.412	261.1104	0.7067258	0.404793	0.359012	0.185937	0.0502585	1.794692	2.24045
24	-3883.557	-4144.704	261.1471	0.7846243	0.541573	0.191865	0.174787	0.0917747	1.703376	2.222597
30	-3892.059	-4153.356	261.2972	0.736589	0.466334	0.308614	0.137644	0.0874086	1.758697	2.122077
36	-3890.448	-4151.633	261.1855	0.7609438	0.34863	0.268081	0.279852	0.103437	1.818586	2.13914
42	-3895.403	-4156.672	261.2683	0.7609438	0.517497	0.198581	0.207301	0.0766213	1.818586	2.084891
48	-3906.822	-4167.853	261.0306	0.7848143	0.494403	0.205205	0.225244	0.0751478	1.707423	2.294703
54	-3914.486	-4176.014	261.5286	0.6830205	0.518592	0.215245	0.236264	0.0298987	1.651073	2.078102
60	-3910.932	-4172.127	261.195	0.687801	0.528061	0.200224	0.243903	0.0278122	1.676086	2.275149
66	-3904.143	-4165.228	261.0843	0.687801	0.49691	0.247403	0.229515	0.0261716	1.660719	2.355545
72	-3916.709	-4179.003	262.294	0.637559	0.41625	0.328007	0.153381	0.102361	2.141209	1.199725
78	-3900.041	-4162.078	262.0367	0.6333912	0.391495	0.3085	0.203731	0.0962737	2.075487	1.462442
84	-3885.599	-4147.517	261.9181	0.7507282	0.463558	0.308139	0.114308	0.113995	1.983775	1.527143
90	-3909.042	-4171.05	262.0085	0.8097936	0.439626	0.239429	0.18977	0.131175	1.890561	1.482743
96	-3910.688	-4172.86	262.1716	0.7443617	0.49269	0.236733	0.15092	0.119657	2.005415	1.320087
102	-3920.907	-4182.89	261.9829	0.9025587	0.512965	0.272567	0.15713	0.057338	2.089073	1.271288
108	-3903.969	-4166.098	262.1296	0.9025587	0.563701	0.302262	0.112074	0.0219632	2.019104	1.206993
114	-3915.967	-4178.556	262.5889	0.5682751	0.588393	0.180748	0.176675	0.0541839	2.372245	0.7127894
120	-3911.232	-4173.709	262.4761	0.6919802	0.435301	0.256931	0.163405	0.144363	2.02923	1.086071
126	-3900.689	-4163.191	262.5023	0.6919802	0.441082	0.247062	0.165575	0.14628	2.167332	0.9220567
132	-3908.293	-4170.509	262.2158	0.7085035	0.436767	0.328412	0.15566	0.0791602	2.09332	1.242837
138	-3895.772	-4158.008	262.2361	0.7633802	0.494401	0.244852	0.172847	0.0879002	2.120318	1.15243
144	-3900.369	-4162.613	262.2434	0.8238135	0.483701	0.239147	0.190012	0.0871394	2.194479	1.017924
150	-3910.804	-4173.334	262.53	0.6203376	0.376883	0.411546	0.193783	0.0177874	2.179499	0.9604298
156	-3905.081	-4167.597	262.5162	0.6292561	0.437151	0.400186	0.142031	0.0206317	2.091716	1.05206
162	-3890.495	-4152.916	262.4202	0.7361805	0.423176	0.294052	0.220783	0.0619891	2.190755	0.9348782
168	-3897.976	-4160.49	262.5147	0.6548504	0.419585	0.291556	0.227396	0.061463	2.201346	0.914299
174	-3892.854	-4155.38	262.5255	0.5462772	0.431142	0.285751	0.222868	0.0602391	2.2569	0.96494
180	-3898.568	-4160.828	262.2603	0.6910174	0.385518	0.406657	0.140138	0.0676867	2.195474	1.132092
186	-3897.894	-4160.226	262.3321	0.6991464	0.385518	0.406657	0.140138	0.0676867	2.135139	1.114023
192	-3901.865	-4164.207	262.3413	0.6990864	0.445922	0.254979	0.222543	0.0765553	2.069128	1.164676
198	-3912.32	-4174.728	262.4083	0.6904957	0.466324	0.228883	0.22476	0.0800336	2.296185	0.8848374
204	-3902.359	-4164.793	262.4345	0.6584836	0.41968	0.33952	0.17757	0.0632302	2.253492	0.9405055
210	-3899.968	-4162.278	262.3096	0.7548786	0.453348	0.314509	0.191307	0.0408359	2.146893	1.069575
216	-3902.814	-4164.719	261.9052	0.7560439	0.456653	0.350087	0.152127	0.0411336	2.092026	1.451091
222	-3891.321	-4153.229	261.9077	0.7762476	0.456653	0.350087	0.152127	0.0411336	2.059474	1.457794
228	-3890.338	-4152.447	262.1091	0.6637578	0.518108	0.192921	0.177752	0.111218	1.869047	1.538822
234	-3889.84	-4152.001	262.1603	0.6637578	0.500801	0.297349	0.17439	0.0274602	1.973309	1.42145
240	-3887.262	-4148.945	261.6832	0.8909412	0.394791	0.329303	0.236644	0.0392624	2.001453	1.579433
246	-3885.663	-4147.618	261.955	0.6778689	0.448215	0.290027	0.245806	0.0159521	1.946232	1.584443
252	-3894.455	-4156.49	262.0352	0.7747779	0.341577	0.410612	0.225227	0.0225845	2.017161	1.393385
258	-3900.698	-4162.654	261.9554	0.7409164	0.342594	0.411835	0.225898	0.0196735	1.997938	1.496418
264	-3898.14	-4160.42	262.2795	0.6847677	0.396993	0.298789	0.22798	0.0762382	2.202676	1.114259
270	-3903.192	-4165.485	262.2931	0.5505969	0.311858	0.28554	0.332492	0.0701095	2.114166	1.298877
276	-3895.428	-4157.612	262.184	0.7190107	0.462707	0.232326	0.25186	0.0531073	2.172684	1.193006
282	-3894.373	-4156.258	261.8846	0.7190107	0.482635	0.228765	0.262707	0.0258929	2.035237	1.538661
288	-3906.814	-4168.914	262.1	0.7373892	0.460531	0.240877	0.267677	0.0309145	2.003553	1.38421
294	-3906.025	-4167.74	261.7156	0.7055347	0.377793	0.327371	0.271519	0.0233165	1.756724	1.865978
300	-3892.817	-4154.664	261.8467	0.8298581	0.492788	0.122632	0.354166	0.0304137	1.796132	1.655464
306	-3878.651	-4140.445	261.7937	0.7834773	0.555283	0.212401	0.184636	0.0476798	1.861381	1.681393
312	-3885.71	-4147.399	261.6893	0.7834773	0.450779	0.287494	0.210858	0.0508693	1.809598	1.791108
318	-3888.487	-4150.328	261.841	0.6319939	0.437046	0.195615	0.31802	0.0493195	1.833435	1.780412
324	-3895.27	-4157.363	262.0925	0.5892623	0.460329	0.187524	0.304867	0.0472797	1.920343	1.571134
330	-3887.812	-4150.179	262.367	0.6079722	0.418328	0.261655	0.277051	0.0429659	2.054805	1.237488
336	-3890.317	-4152.175	261.8575	0.704801	0.491927	0.215867	0.24168	0.0505251	1.945343	1.635049
342	-3891.682	-4153.705	262.0239	0.6024546	0.399636	0.38533	0.184411	0.030623	1.89138	1.632064
348	-3887.239	-4149.246	262.0069	0.5367197	0.409348	0.288658	0.270172	0.0318221	1.923426	1.670191
354	-3885.334	-4147.311	261.9768	0.6578392	0.407411	0.287292	0.268894	0.036402	1.79748	1.691089
360	-3891.916	-4153.815	261.8995	0.5891939	0.435441	0.307058	0.223218	0.0342838	1.810764	1.786808
366	-3885.874	-4147.695	261.8218	0.5777544	0.434488	0.306386	0.222729	0.0363975	1.858146	1.816062
372	-3887.875	-4149.778	261.9026	0.7005527	0.4661	0.244034	0.238934	0.0509311	1.832185	1.68701
378	-3890.633	-4152.718	262.0856	0.7005527	0.484951	0.288604	0.211575	0.0148703	1.862573	1.532176
